H_boundary,start_M,known_n,hidden_k,cert_base,L_min,L_offset,L_cert,decimal_digits_used_for_cert,prefix_preview,true_hidden,true_full_preview,q_cell_C_digits,decimal_range_width,prefix_condition_range_width,candidate_count_after_prefix,recovered_hidden,success,ambiguous,Amin_minus_prefix_low,Amax_minus_prefix_low,candidate_low_minus_prefix_low,candidate_high_minus_prefix_low
1815389,1815289,100,5,4,175,0,175,166,901797729584824489716294531929,55819,75067409430396242470...48971629453192955819,106,1,100000,1,55819,True,False,55819,55819,55819,55819
1820147,1820047,100,5,4,175,0,175,166,234712316028860904374392869504,45339,68746173569033706693...90437439286950445339,106,2,100000,2,,False,True,45338,45339,45338,45339
1843537,1843437,100,5,4,175,0,175,166,714340305270451545819145319651,40465,03469116075174888778...54581914531965140465,104,1,100000,1,40465,True,False,40465,40465,40465,40465
1848479,1848379,100,5,4,175,0,175,166,771890083405436321326502790870,13670,90629654435176514504...32132650279087013670,106,2,100000,2,,False,True,13669,13670,13669,13670
1855701,1855601,100,5,4,175,0,175,166,939962781242682760502085146310,57324,26734194081970681963...76050208514631057324,105,1,100000,1,57324,True,False,57324,57324,57324,57324
1859291,1859191,100,5,4,175,0,175,166,187824677640649221356245101157,90035,50112726556753302539...22135624510115790035,106,1,100000,1,90035,True,False,90035,90035,90035,90035
1881449,1881349,100,5,4,175,0,175,166,174500184610907852942425397985,06383,27902938479799335646...85294242539798506383,105,1,100000,1,06383,True,False,6383,6383,6383,6383
1897638,1897538,100,5,4,175,0,175,166,046976751436639707383918942564,20984,33461526016645163203...70738391894256420984,105,1,100000,1,20984,True,False,20984,20984,20984,20984
1901647,1901547,100,5,4,175,0,175,166,556188494378696802858033949971,94123,24483407544642630603...80285803394997194123,105,1,100000,1,94123,True,False,94123,94123,94123,94123
1913257,1913157,100,5,4,175,0,175,166,139715536863282691525832959983,70343,90568875332564785263...69152583295998370343,106,1,100000,1,70343,True,False,70343,70343,70343,70343
1943552,1943452,100,5,4,175,0,175,166,755495440214995589398703608787,23822,31561443218191407790...58939870360878723822,105,2,100000,2,,False,True,23822,23823,23822,23823
1956221,1956121,100,5,4,175,0,175,166,008069054870351739777066256500,27880,79143155023175407878...73977706625650027880,106,1,100000,1,27880,True,False,27880,27880,27880,27880
1984535,1984435,100,5,4,175,0,175,166,056331069486623609543505565751,21651,11725622360716426397...60954350556575121651,105,1,100000,1,21651,True,False,21651,21651,21651,21651
1988383,1988283,100,5,4,175,0,175,166,237278546852170162806747599491,39149,18445356995453150082...16280674759949139149,105,1,100000,1,39149,True,False,39149,39149,39149,39149
10000,9900,100,5,4,175,1,176,166,959688159205600101655256375678,56672,26456001623742880210...10165525637567856672,106,1,100000,1,56672,True,False,56672,56672,56672,56672
12953,12853,100,5,4,175,1,176,166,210259417375623899420757136275,16745,54522268126887268445...89942075713627516745,106,1,100000,1,16745,True,False,16745,16745,16745,16745
13584,13484,100,5,4,175,1,176,166,669134522244470804592396602817,15655,64294026682973865220...80459239660281715655,106,1,100000,1,15655,True,False,15655,15655,15655,15655
21165,21065,100,5,4,175,1,176,166,177601733073855475800605601433,77432,35955402864405902496...47580060560143377432,106,2,100000,2,,False,True,77432,77433,77432,77433
23743,23643,100,5,4,175,1,176,166,875571049729011487171897180046,96169,23103935786068961112...48717189718004696169,106,1,100000,1,96169,True,False,96169,96169,96169,96169
37545,37445,100,5,4,175,1,176,166,956119201229888988700607999279,54111,50553918991151335252...98870060799927954111,106,1,100000,1,54111,True,False,54111,54111,54111,54111
39151,39051,100,5,4,175,1,176,166,044880834261845208730530973189,49291,53442317322646378476...20873053097318949291,106,1,100000,1,49291,True,False,49291,49291,49291,49291
43845,43745,100,5,4,175,1,176,166,644604170520447004631513797543,17371,91567477566676051087...00463151379754317371,106,1,100000,1,17371,True,False,17371,17371,17371,17371
50000,49900,100,5,4,175,1,176,166,112718106910522900246574236041,30093,15840522953693749971...90024657423604130093,106,1,100000,1,30093,True,False,30093,30093,30093,30093
55747,55647,100,5,4,175,1,176,166,119734709402357457222271212526,85238,98976293353258555756...45722227121252685238,106,1,100000,1,85238,True,False,85238,85238,85238,85238
86388,86288,100,5,4,175,1,176,166,010286065785859126997463766174,14639,58161346901806965089...12699746376617414639,106,1,100000,1,14639,True,False,14639,14639,14639,14639
93608,93508,100,5,4,175,1,176,166,352228334301379533729540162576,23228,15613869236344335855...53372954016257623228,106,1,100000,1,23228,True,False,23228,23228,23228,23228
100000,99900,100,5,4,175,1,176,166,712790913767420805655493624646,41260,85750163634113146275...80565549362464641260,106,2,100000,2,,False,True,41259,41260,41259,41260
107517,107417,100,5,4,175,1,176,166,448993947541474608339918696889,27115,94867801346182178759...60833991869688927115,106,1,100000,1,27115,True,False,27115,27115,27115,27115
120851,120751,100,5,4,175,1,176,166,779565892055456243429798279413,48917,85808831241242882876...24342979827941348917,106,1,100000,1,48917,True,False,48917,48917,48917,48917
151892,151792,100,5,4,175,1,176,166,240198813494984438436763827041,17421,75320978326529216825...43843676382704117421,106,2,100000,2,,False,True,17420,17421,17420,17421
191297,191197,100,5,4,175,1,176,166,620117181006104722585841850028,63415,03332647089156195552...72258584185002863415,105,1,100000,1,63415,True,False,63415,63415,63415,63415
198273,198173,100,5,4,175,1,176,166,974450829108449142753286512578,84320,32143131056511403216...14275328651257884320,106,1,100000,1,84320,True,False,84320,84320,84320,84320
212329,212229,100,5,4,175,1,176,166,775066750394884663677721467921,12185,17080824301691666177...66367772146792112185,106,1,100000,1,12185,True,False,12185,12185,12185,12185
251839,251739,100,5,4,175,1,176,166,546447861792435817101125518513,17871,79034541053250205495...81710112551851317871,106,1,100000,1,17871,True,False,17871,17871,17871,17871
257948,257848,100,5,4,175,1,176,166,075908103313306591475749539436,53870,33941172086135358840...59147574953943653870,106,1,100000,1,53870,True,False,53870,53870,53870,53870
266404,266304,100,5,4,175,1,176,166,725499842854841956681924545197,47093,81381010666734245915...95668192454519747093,106,1,100000,1,47093,True,False,47093,47093,47093,47093
277982,277882,100,5,4,175,1,176,166,801563037304690809309792735365,85649,60126745615131039107...80930979273536585649,106,1,100000,1,85649,True,False,85649,85649,85649,85649
279609,279509,100,5,4,175,1,176,166,782724332922702482645480284999,85675,52012125037797657263...48264548028499985675,106,1,100000,1,85675,True,False,85675,85675,85675,85675
285642,285542,100,5,4,175,1,176,166,151575005988399640141880497306,99755,66448079048426771915...64014188049730699755,106,1,100000,1,99755,True,False,99755,99755,99755,99755
308991,308891,100,5,4,175,1,176,166,900315217552148825260347141601,81953,29626859818060293772...82526034714160181953,106,1,100000,1,81953,True,False,81953,81953,81953,81953
315630,315530,100,5,4,175,1,176,166,738166616867800483272929905942,81029,63574028799401356921...48327292990594281029,106,1,100000,1,81029,True,False,81029,81029,81029,81029
336216,336116,100,5,4,175,1,176,166,498866876544103827053374089892,10403,35968762159670812495...82705337408989210403,106,1,100000,1,10403,True,False,10403,10403,10403,10403
367990,367890,100,5,4,175,1,176,166,164356596853145826507561070572,47029,24749169464666678961...82650756107057247029,106,2,100000,2,,False,True,47029,47030,47029,47030
385566,385466,100,5,4,175,1,176,166,761100283487432190524333293992,80948,31840478469364290251...19052433329399280948,106,1,100000,1,80948,True,False,80948,80948,80948,80948
403299,403199,100,5,4,175,1,176,166,401425042106378331650979093472,59499,14811927779674839102...33165097909347259499,106,1,100000,1,59499,True,False,59499,59499,59499,59499
447395,447295,100,5,4,175,1,176,166,394961386871671776305654609188,56551,25836760077390083656...77630565460918856551,106,1,100000,1,56551,True,False,56551,56551,56551,56551
447593,447493,100,5,4,175,1,176,166,430948667539415116316766582814,03700,24647793088265423574...11631676658281403700,106,1,100000,1,03700,True,False,3700,3700,3700,3700
460484,460384,100,5,4,175,1,176,166,764537402218188411874481338287,94719,47009098986271677224...41187448133828794719,106,1,100000,1,94719,True,False,94719,94719,94719,94719
465533,465433,100,5,4,175,1,176,166,844886149827139560795729139057,90086,52008268900378635478...56079572913905790086,106,1,100000,1,90086,True,False,90086,90086,90086,90086
475202,475102,100,5,4,175,1,176,166,858568197468429290417067166141,33188,93039583740097385870...29041706716614133188,106,1,100000,1,33188,True,False,33188,33188,33188,33188
484351,484251,100,5,4,175,1,176,166,608907655734436344801490488298,35718,09554244912267385285...34480149048829835718,105,1,100000,1,35718,True,False,35718,35718,35718,35718
485607,485507,100,5,4,175,1,176,166,926656176868862932116256560500,84542,99851692200508139102...93211625656050084542,106,2,100000,2,,False,True,84542,84543,84542,84543
500000,499900,100,5,4,175,1,176,166,193325290740424876025138195242,69739,53416523703165307043...87602513819524269739,106,1,100000,1,69739,True,False,69739,69739,69739,69739
510642,510542,100,5,4,175,1,176,166,408356160399848851377292303432,35300,32783932847926470562...85137729230343235300,106,2,100000,2,,False,True,35300,35301,35300,35301
528676,528576,100,5,4,175,1,176,166,868188531550715521356754582486,21074,94216675674857856141...52135675458248621074,106,1,100000,1,21074,True,False,21074,21074,21074,21074
534982,534882,100,5,4,175,1,176,166,558897521380576361590214842158,33508,60343284213467493632...36159021484215833508,106,1,100000,1,33508,True,False,33508,33508,33508,33508
553096,552996,100,5,4,175,1,176,166,053463660636396370508400603225,94442,11573256811536605504...37050840060322594442,106,1,100000,1,94442,True,False,94442,94442,94442,94442
557826,557726,100,5,4,175,1,176,166,088239346961329546058235596168,85961,92326469347606735917...54605823559616885961,106,1,100000,1,85961,True,False,85961,85961,85961,85961
558499,558399,100,5,4,175,1,176,166,687382883091817168865047464734,20060,15811333830478324658...16886504746473420060,106,1,100000,1,20060,True,False,20060,20060,20060,20060
559377,559277,100,5,4,175,1,176,166,319090947564277462823464504961,85589,94725860193048018878...46282346450496185589,106,1,100000,1,85589,True,False,85589,85589,85589,85589
575596,575496,100,5,4,175,1,176,166,164285764558538815095998654259,96111,36058350652163718143...81509599865425996111,106,1,100000,1,96111,True,False,96111,96111,96111,96111
581971,581871,100,5,4,175,1,176,166,691796392094089540494967577669,16683,51864402703207009413...54049496757766916683,106,1,100000,1,16683,True,False,16683,16683,16683,16683
593623,593523,100,5,4,175,1,176,166,655682803999261459692054638058,77136,25388857260584924330...45969205463805877136,106,1,100000,1,77136,True,False,77136,77136,77136,77136
602561,602461,100,5,4,175,1,176,166,358307724451600378609737374314,72179,57385900654837580715...37860973737431472179,106,1,100000,1,72179,True,False,72179,72179,72179,72179
612340,612240,100,5,4,175,1,176,166,651431942095955160726127413535,98331,62748941760376029752...16072612741353598331,106,1,100000,1,98331,True,False,98331,98331,98331,98331
663869,663769,100,5,4,175,1,176,166,342319019174724659837227207421,08557,01071948228998960737...65983722720742108557,104,1,100000,1,08557,True,False,8557,8557,8557,8557
685174,685074,100,5,4,175,1,176,166,821898843327591528070953988212,68398,14244283917159614658...52807095398821268398,106,2,100000,2,,False,True,68398,68399,68398,68399
692847,692747,100,5,4,175,1,176,166,511564310976617009500805367466,29214,16726617845496108737...00950080536746629214,106,1,100000,1,29214,True,False,29214,29214,29214,29214
693985,693885,100,5,4,175,1,176,166,319317228940480334599855226410,89298,72305221317126050716...33459985522641089298,106,1,100000,1,89298,True,False,89298,89298,89298,89298
717287,717187,100,5,4,175,1,176,166,185104828834584759112985991132,61806,28823924065637743898...75911298599113261806,106,1,100000,1,61806,True,False,61806,61806,61806,61806
773499,773399,100,5,4,175,1,176,166,283554972399990954386747911904,12064,06885817458272106636...95438674791190412064,105,2,100000,2,,False,True,12063,12064,12063,12064
789330,789230,100,5,4,175,1,176,166,481349699003368236635925882060,10751,16326193267872577312...23663592588206010751,106,1,100000,1,10751,True,False,10751,10751,10751,10751
800930,800830,100,5,4,175,1,176,166,815754559688069426018001303557,85547,05616616081542952178...42601800130355785547,105,1,100000,1,85547,True,False,85547,85547,85547,85547
812721,812621,100,5,4,175,1,176,166,555547099528058650927489148560,61501,63808915891141510626...65092748914856061501,106,1,100000,1,61501,True,False,61501,61501,61501,61501
818959,818859,100,5,4,175,1,176,166,384377391003701560450854244171,82946,72003405068433161951...56045085424417182946,106,1,100000,1,82946,True,False,82946,82946,82946,82946
827885,827785,100,5,4,175,1,176,166,720299367123678763451986595708,01187,78648629596772359938...76345198659570801187,106,1,100000,1,01187,True,False,1187,1187,1187,1187
843333,843233,100,5,4,175,1,176,166,240434415604684960365223220703,91819,78678223829515530144...96036522322070391819,106,1,100000,1,91819,True,False,91819,91819,91819,91819
857856,857756,100,5,4,175,1,176,166,699910797483860730938322241856,55436,10490498891712468573...73093832224185655436,105,1,100000,1,55436,True,False,55436,55436,55436,55436
880118,880018,100,5,4,175,1,176,166,583284264334984211990679033276,99506,53875844710075645587...21199067903327699506,106,1,100000,1,99506,True,False,99506,99506,99506,99506
880603,880503,100,5,4,175,1,176,166,045942224722408579545248996614,99631,40421022870695803169...57954524899661499631,106,1,100000,1,99631,True,False,99631,99631,99631,99631
892202,892102,100,5,4,175,1,176,166,957739544589473799649939650197,31801,63318790725616930815...79964993965019731801,106,1,100000,1,31801,True,False,31801,31801,31801,31801
892348,892248,100,5,4,175,1,176,166,175145832906568124019088806520,59214,06058943439705724396...12401908880652059214,105,1,100000,1,59214,True,False,59214,59214,59214,59214
904484,904384,100,5,4,175,1,176,166,003230917231449065960183944335,73246,91561217866471781343...06596018394433573246,106,1,100000,1,73246,True,False,73246,73246,73246,73246
959903,959803,100,5,4,175,1,176,166,965669379924358729329116688498,39364,12292940803068422036...72932911668849839364,106,1,100000,1,39364,True,False,39364,39364,39364,39364
967701,967601,100,5,4,175,1,176,166,393544273709938641506048173133,81076,63149831353947601099...64150604817313381076,106,2,100000,2,,False,True,81075,81076,81075,81076
1000000,999900,100,5,4,175,1,176,166,996346460422090106105779458151,30927,03156140333212728491...10610577945815130927,105,1,100000,1,30927,True,False,30927,30927,30927,30927
1040638,1040538,100,5,4,175,1,176,166,602919153834489079644615711200,18222,74786681031630253844...07964461571120018222,106,1,100000,1,18222,True,False,18222,18222,18222,18222
1050753,1050653,100,5,4,175,1,176,166,765297983874266253555728527755,48023,70027268738988850093...25355572852775548023,106,1,100000,1,48023,True,False,48023,48023,48023,48023
1054449,1054349,100,5,4,175,1,176,166,816211423182073703190901617186,10984,30191205330560320788...70319090161718610984,106,2,100000,2,,False,True,10984,10985,10984,10985
1066238,1066138,100,5,4,175,1,176,166,870975745856207795103855683781,07373,58184510673399867614...79510385568378107373,106,2,100000,2,,False,True,7372,7373,7372,7373
1073025,1072925,100,5,4,175,1,176,166,126061364416969195564379212364,11830,47587072499814094666...19556437921236411830,106,1,100000,1,11830,True,False,11830,11830,11830,11830
